preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
None (identity),Rank transform (TSP-style),Random Forest,4.508474,True,False,True,False,0.8709677419354839,0.8590909090909091,0.9085227272727272,0.9,0.8181818181818182,
None (identity),Rank transform (TSP-style),Gradient Boosting,5.130119,True,False,True,False,0.8225806451612904,0.7909090909090909,0.8357954545454546,0.9,0.6818181818181818,
None (identity),Rank transform (TSP-style),Hist Gradient Boosting,2.437792,True,False,True,False,0.8709677419354839,0.8795454545454545,0.8659090909090909,0.85,0.9090909090909091,
None (identity),Rank transform (TSP-style),Logistic Regression,0.194172,True,False,True,False,0.8548387096774194,0.8465909090909092,0.8806818181818182,0.875,0.8181818181818182,
None (identity),Rank transform (TSP-style),SVM (linear),0.273522,True,False,True,False,0.8387096774193549,0.8340909090909091,0.8488636363636364,0.85,0.8181818181818182,
None (identity),Rank transform (TSP-style),SVM (RBF),0.26139,True,False,True,False,0.8709677419354839,0.8693181818181819,0.865909090909091,0.875,0.8636363636363636,
None (identity),Rank transform (TSP-style),Decision Tree,0.202893,True,False,True,False,0.8387096774193549,0.8238636363636364,0.8238636363636362,0.875,0.7727272727272727,
None (identity),Rank transform (TSP-style),Naive Bayes,0.141316,True,False,True,False,0.8548387096774194,0.8465909090909092,0.852840909090909,0.875,0.8181818181818182,
None (identity),Rank transform (TSP-style),k-NN,0.140977,True,False,True,False,0.8387096774193549,0.8136363636363637,0.8835227272727272,0.9,0.7272727272727273,
None (identity),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),3.102857,True,False,True,False,0.8548387096774194,0.8465909090909092,0.9232954545454546,0.875,0.8181818181818182,
None (identity),Rank transform (TSP-style),Nearest Shrunken Centroid,0.135713,True,False,True,False,0.8548387096774194,0.8568181818181818,0.8647727272727272,0.85,0.8636363636363636,
None (identity),Select best 500 genes,Random Forest,4.494112,True,False,True,False,0.8548387096774194,0.8465909090909092,0.897159090909091,0.875,0.8181818181818182,
None (identity),Select best 500 genes,Gradient Boosting,1.774183,True,False,True,False,0.7580645161290323,0.7306818181818182,0.8261363636363637,0.825,0.6363636363636364,
None (identity),Select best 500 genes,Hist Gradient Boosting,0.725502,True,False,True,False,0.7580645161290323,0.7204545454545455,0.8017045454545456,0.85,0.5909090909090909,
None (identity),Select best 500 genes,Logistic Regression,0.103294,True,False,True,False,0.8064516129032258,0.7886363636363636,0.8704545454545455,0.85,0.7272727272727273,
